game_id	period_id	category	team_value	opponent_value
3948336	1st Half	Time of Possession	0	0
3948336	1st Half	Scoring Time of Possession	9,384	13,600
3948336	1st Half	Times Took Lead	1	2
3948336	1st Half	Largest Lead	3	12
3948336	1st Half	Time of Largest Lead	1st-19:33	1st-02:08
3948336	1st Half	Bench Pts	11	6
3948336	1st Half	Times Tied Score	2	1
3948336	1st Half	2nd Chance Pts	5	5
3948336	1st Half	Pts off TO	5	10
3948336	1st Half	Fastbreak Pts	0	2
3948336	1st Half	Pts in Paint	6	14
3948336	2nd Half	Time of Possession	0	0
3948336	2nd Half	Scoring Time of Possession	9,986	13,236
3948336	2nd Half	Times Took Lead	0	0
3948336	2nd Half	Largest Lead	0	18
3948336	2nd Half	Time of Largest Lead	-	2nd-14:47
3948336	2nd Half	Bench Pts	4	2
3948336	2nd Half	Times Tied Score	0	0
3948336	2nd Half	2nd Chance Pts	8	11
3948336	2nd Half	Pts off TO	4	11
3948336	2nd Half	Fastbreak Pts	2	4
3948336	2nd Half	Pts in Paint	18	26
3948336	Game Stats	Time of Possession		
3948336	Game Stats	Scoring Time of Possession		
3948336	Game Stats	Times Took Lead	2	1
3948336	Game Stats	Largest Lead	18	3
3948336	Game Stats	Time of Largest Lead		
3948336	Game Stats	Bench Pts	8	15
3948336	Game Stats	Times Tied Score	1	2
3948336	Game Stats	2nd Chance Pts	16	13
3948336	Game Stats	Pts off TO	21	9
3948336	Game Stats	Fastbreak Pts	6	2
3948336	Game Stats	Pts in Paint	40	24
3948488	1st Half	Time of Possession	607	593
3948488	1st Half	Scoring Time of Possession	219	396
3948488	1st Half	Times Took Lead	1	2
3948488	1st Half	Largest Lead	0	0
3948488	1st Half	Time of Largest Lead	-	-
3948488	1st Half	Bench Pts	9	25
3948488	1st Half	Times Tied Score	2	0
3948488	1st Half	2nd Chance Pts	6	14
3948488	1st Half	Pts off TO	0	11
3948488	1st Half	Fastbreak Pts	2	2
3948488	1st Half	Pts in Paint	8	24
